Continente;cod continente;Pa�s;cod pais;UF;cod uf;Via;cod via;ano;M�s;cod mes;Chegadas
asia;5;�ndia;44;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
asia;5;�ndia;44;Distrito Federal;7;Aereo;1;2023;Novembro;11;8
asia;5;�ndia;44;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;�ndia;44;Distrito Federal;7;Aereo;1;2023;Dezembro;12;4
asia;5;�ndia;44;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Janeiro;1;1
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;2
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Marco;3;1
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Maio;5;0
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Junho;6;2
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Julho;7;0
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Agosto;8;3
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Outubro;10;4
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Novembro;11;2
asia;5;Indonesia;45;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Janeiro;1;1
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Maio;5;0
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Julho;7;3
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Agosto;8;0
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Ir�;46;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;1
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Maio;5;1
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Agosto;8;2
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Novembro;11;1
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Janeiro;1;16
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;13
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Marco;3;20
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Abril;4;17
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Maio;5;9
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Junho;6;30
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Julho;7;13
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Agosto;8;13
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Setembro;9;10
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Outubro;10;9
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Novembro;11;17
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Dezembro;12;37
Europa;6;Irlanda;72;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Junho;6;5
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Julho;7;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Agosto;8;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Janeiro;1;17
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;12
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Marco;3;8
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Abril;4;17
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Maio;5;11
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Junho;6;17
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Julho;7;16
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Agosto;8;6
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Setembro;9;20
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Outubro;10;13
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Novembro;11;3
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Dezembro;12;8
asia;5;Israel;47;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Janeiro;1;66
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;56
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Marco;3;50
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Abril;4;83
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Maio;5;50
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Junho;6;72
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Julho;7;69
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Agosto;8;80
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Setembro;9;41
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Outubro;10;71
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Novembro;11;77
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Dezembro;12;98
Europa;6;Italia;73;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;3
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Abril;4;3
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Maio;5;0
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Junho;6;2
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Julho;7;1
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Setembro;9;3
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Novembro;11;3
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;Outros pa�ses;22;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Janeiro;1;3
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;0
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Marco;3;3
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Abril;4;6
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Maio;5;12
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Junho;6;12
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Julho;7;25
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Agosto;8;10
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Setembro;9;9
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Novembro;11;7
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Dezembro;12;11
asia;5;Jap�o;48;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Abril;4;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Maio;5;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Julho;7;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Junho;6;2
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Janeiro;1;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Marco;3;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Abril;4;0
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Maio;5;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Junho;6;2
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Julho;7;0
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Setembro;9;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Let�nia;74;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
asia;5;L�bano;49;Distrito Federal;7;Aereo;1;2023;Janeiro;1;2
asia;5;L�bano;49;Distrito Federal;7;Aereo;1;2023;Abril;4;0
asia;5;L�bano;49;Distrito Federal;7;Aereo;1;2023;Maio;5;0
asia;5;L�bano;49;Distrito Federal;7;Aereo;1;2023;Junho;6;0
asia;5;L�bano;49;Distrito Federal;7;Aereo;1;2023;Outubro;10;2
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Abril;4;2
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Junho;6;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Marco;3;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Junho;6;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Janeiro;1;3
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;1
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Marco;3;5
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Abril;4;0
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Maio;5;3
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Julho;7;1
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Setembro;9;2
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Outubro;10;5
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Novembro;11;1
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Dezembro;12;5
Europa;6;Litu�nia;75;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Janeiro;1;3
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Marco;3;3
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Abril;4;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Maio;5;2
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Junho;6;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Julho;7;7
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Agosto;8;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Setembro;9;1
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Novembro;11;2
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
Europa;6;Luxemburgo;76;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;2
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Marco;3;1
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Abril;4;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Julho;7;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;1
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Maio;5;1
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Agosto;8;0
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Novembro;11;1
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;Malasia;50;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Abril;4;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Maio;5;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Maio;5;1
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Julho;7;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Setembro;9;1
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Janeiro;1;2
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Abril;4;0
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Junho;6;0
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Agosto;8;6
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Setembro;9;1
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Dezembro;12;4
africa;1;Marrocos;6;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Janeiro;1;44
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;28
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Marco;3;51
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Abril;4;61
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Maio;5;86
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Junho;6;57
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Julho;7;71
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Agosto;8;87
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Setembro;9;80
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Outubro;10;135
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Novembro;11;94
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Dezembro;12;66
America do Norte;3;Mexico;25;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Janeiro;1;6
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Abril;4;3
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Maio;5;0
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Julho;7;0
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Outubro;10;4
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
africa;1;Mo�ambique;7;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Abril;4;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Junho;6;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Marco;3;1
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Outros pa�ses;89;Distrito Federal;7;Aereo;1;2023;Maio;5;4
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Abril;4;0
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Janeiro;1;1
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;3
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Marco;3;7
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Abril;4;5
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Maio;5;3
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Junho;6;11
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Julho;7;4
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Agosto;8;8
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Setembro;9;2
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Outubro;10;16
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Novembro;11;3
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Dezembro;12;11
America Central e Caribe;2;Nicaragua;18;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Distrito Federal;7;Aereo;1;2023;Agosto;8;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Marco;3;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Maio;5;2
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Junho;6;1
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Julho;7;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Novembro;11;2
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
africa;1;Nigeria;8;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Janeiro;1;3
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;19
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Marco;3;10
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Abril;4;4
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Maio;5;0
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Junho;6;7
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Julho;7;8
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Agosto;8;3
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Setembro;9;1
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Outubro;10;10
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Novembro;11;7
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Dezembro;12;34
Europa;6;Noruega;77;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Janeiro;1;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Marco;3;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Abril;4;3
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Maio;5;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Junho;6;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Julho;7;1
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Agosto;8;8
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Setembro;9;2
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Outubro;10;2
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Novembro;11;2
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Dezembro;12;3
Oceania;7;Nova Zel�ndia;91;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Outubro;10;2
asia;5;Outros pa�ses;56;Distrito Federal;7;Aereo;1;2023;Novembro;11;8
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Janeiro;1;69
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Fevereiro;2;21
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Marco;3;53
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Abril;4;19
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Maio;5;9
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Junho;6;19
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Julho;7;19
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Agosto;8;16
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Setembro;9;13
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Outubro;10;32
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Novembro;11;34
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Dezembro;12;28
America Central e Caribe;2;Panama;19;Distrito Federal;7;Aereo;1;2023;Dezembro;12;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Janeiro;1;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Marco;3;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Abril;4;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Maio;5;1
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Julho;7;1
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Agosto;8;1
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Setembro;9;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Outubro;10;1
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Novembro;11;0
asia;5;Paquist�o;51;Distrito Federal;7;Aereo;1;2023;Dezembro;12;1
